10	0.18009999999999998	0.121
10	0.18109999999999998	0.12
11	0.17709999999999998	0.121
11	0.17809999999999998	0.119
12	0.1741	0.121
12	0.1751	0.12
12	0.17609999999999998	0.119
13	0.1721	0.121
13	0.1731	0.12
13	0.1741	0.119
14	0.1711	0.12
14	0.1721	0.119
15	0.1691	0.121
15	0.1701	0.12
16	0.1681	0.12
16	0.1691	0.119
17	0.1661	0.121
17	0.1671	0.12
18	0.1651	0.12
18	0.1661	0.119
19	0.1631	0.121
19	0.1641	0.12
20	0.1621	0.12
20	0.1631	0.119
21	0.1601	0.121
21	0.1611	0.119
22	0.1581	0.121
22	0.1591	0.12
23	0.1561	0.121
23	0.1571	0.12
24	0.1541	0.121
24	0.1551	0.12
25	0.15209999999999999	0.121
25	0.15309999999999999	0.119
26	0.15009999999999998	0.121
26	0.15109999999999998	0.119
27	0.14809999999999998	0.12
27	0.14909999999999998	0.119
28	0.14509999999999998	0.121
28	0.14609999999999998	0.119
29	0.1431	0.12
29	0.1441	0.119
30	0.1401	0.121
30	0.1411	0.119
31	0.1371	0.121
31	0.1381	0.119
32	0.1341	0.121
32	0.1351	0.119
33	0.1311	0.121
33	0.1321	0.119
34	0.1281	0.121
34	0.1291	0.119
35	0.1251	0.12
36	0.1211	0.121
36	0.1221	0.12
37	0.11810000000000001	0.121
37	0.11910000000000001	0.119
38	0.11410000000000001	0.121
38	0.11510000000000001	0.119
39	0.1111	0.12
40	0.1071	0.12
41	0.10310000000000001	0.12
42	0.09910000000000001	0.12
43	0.0951	0.12
44	0.0901	0.121
44	0.0911	0.119
45	0.08610000000000001	0.12
46	0.0811	0.121
47	0.0771	0.119
48	0.07110000000000001	0.12
49	0.0641	0.12
50	0.0551	0.119
51	0.0391	0.121
52	0.0181	0.12
52	0.0181	0.12
103	0.0181	0.12
108	0.0191	0.121
113	0.0201	0.121
118	0.0211	0.12
125	0.0211	0.119
136	0.0211	0.119
137	0.0211	0.12
138	0.0211	0.121
145	0.022099999999999998	0.12
146	0.022099999999999998	0.121
152	0.0231	0.119
153	0.0231	0.121
159	0.0241	0.119
160	0.0241	0.121
166	0.0251	0.12
167	0.0251	0.121
172	0.0261	0.119
173	0.0261	0.12
174	0.0261	0.121
183	0.0271	0.119
184	0.0271	0.12
185	0.0271	0.121
186	0.0271	0.121
193	0.0281	0.119
194	0.0281	0.12
195	0.0281	0.12
196	0.0281	0.121
202	0.0291	0.119
203	0.0291	0.12
204	0.0291	0.12
205	0.0291	0.121
211	0.0301	0.119
212	0.0301	0.12
213	0.0301	0.121
219	0.0311	0.119
220	0.0311	0.12
221	0.0311	0.121
226	0.032100000000000004	0.119
227	0.032100000000000004	0.12
228	0.032100000000000004	0.121
233	0.033100000000000004	0.119
234	0.033100000000000004	0.12
235	0.033100000000000004	0.121
240	0.034100000000000005	0.119
241	0.034100000000000005	0.119
242	0.034100000000000005	0.12
243	0.034100000000000005	0.121
247	0.035100000000000006	0.119
248	0.035100000000000006	0.12
249	0.035100000000000006	0.12
250	0.035100000000000006	0.121
254	0.03610000000000001	0.119
255	0.03610000000000001	0.12
256	0.03610000000000001	0.121
261	0.0371	0.119
262	0.0371	0.12
263	0.0371	0.121
268	0.0381	0.119
269	0.0381	0.12
270	0.0381	0.121
274	0.0391	0.119
275	0.0391	0.12
276	0.0391	0.12
277	0.0391	0.121
281	0.040100000000000004	0.119
282	0.040100000000000004	0.12
283	0.040100000000000004	0.121
287	0.041100000000000005	0.119
288	0.041100000000000005	0.119
289	0.041100000000000005	0.12
290	0.041100000000000005	0.121
294	0.042100000000000005	0.119
295	0.042100000000000005	0.12
296	0.042100000000000005	0.121
300	0.043100000000000006	0.119
