2156	0.34	0.112
2158	0.32	0.126
2158	0.33	0.119
2158	0.34	0.112
2160	0.32	0.126
2160	0.33	0.119
2160	0.34	0.113
2162	0.32	0.127
2162	0.33	0.119
2162	0.34	0.113
2164	0.32	0.127
2164	0.33	0.12
2164	0.34	0.113
2166	0.32	0.127
2166	0.33	0.12
2166	0.34	0.113
2168	0.32	0.127
2168	0.33	0.12
2168	0.34	0.113
2170	0.32	0.127
2170	0.33	0.12
2170	0.34	0.114
2172	0.32	0.128
2172	0.33	0.12
2172	0.34	0.114
2172	0.35000000000000003	0.108
2174	0.32	0.128
2174	0.33	0.121
2174	0.34	0.114
2174	0.35000000000000003	0.108
2176	0.32	0.128
2176	0.33	0.121
2176	0.34	0.114
2176	0.35000000000000003	0.108
2178	0.32	0.128
2178	0.33	0.121
2178	0.34	0.114
2178	0.35000000000000003	0.108
2180	0.32	0.129
2180	0.33	0.121
2180	0.34	0.115
2180	0.35000000000000003	0.108
2182	0.32	0.129
2182	0.33	0.121
2182	0.34	0.115
2182	0.35000000000000003	0.109
2184	0.32	0.129
2184	0.33	0.122
2184	0.34	0.115
2184	0.35000000000000003	0.109
2186	0.32	0.129
2186	0.33	0.122
2186	0.34	0.115
2186	0.35000000000000003	0.109
2188	0.32	0.13
2188	0.33	0.122
2188	0.34	0.115
2188	0.35000000000000003	0.109
2190	0.32	0.13
2190	0.33	0.122
2190	0.34	0.116
2190	0.35000000000000003	0.109
2192	0.32	0.13
2192	0.33	0.123
2192	0.34	0.116
2192	0.35000000000000003	0.109
2194	0.32	0.13
2194	0.33	0.123
2194	0.34	0.116
2194	0.35000000000000003	0.11
2196	0.32	0.13
2196	0.33	0.123
2196	0.34	0.116
2196	0.35000000000000003	0.11
2198	0.32	0.131
2198	0.33	0.123
2198	0.34	0.116
2198	0.35000000000000003	0.11
2200	0.32	0.131
2200	0.33	0.123
2200	0.34	0.117
2200	0.35000000000000003	0.11
2202	0.32	0.131
2202	0.33	0.124
2202	0.34	0.117
2202	0.35000000000000003	0.11
2204	0.32	0.131
2204	0.33	0.124
2204	0.34	0.117
2204	0.35000000000000003	0.111
2206	0.32	0.132
2206	0.33	0.124
2206	0.34	0.117
2206	0.35000000000000003	0.111
2208	0.32	0.132
2208	0.33	0.124
2208	0.34	0.117
2208	0.35000000000000003	0.111
2210	0.32	0.132
2210	0.33	0.125
2210	0.34	0.118
2210	0.35000000000000003	0.111
2212	0.32	0.132
2212	0.33	0.125
2212	0.34	0.118
2212	0.35000000000000003	0.111
2214	0.33	0.125
2214	0.34	0.118
2214	0.35000000000000003	0.112
2216	0.33	0.125
2216	0.34	0.118
2216	0.35000000000000003	0.112
2218	0.33	0.125
2218	0.34	0.118
2218	0.35000000000000003	0.112
2220	0.33	0.126
2220	0.34	0.119
2220	0.35000000000000003	0.112
2222	0.33	0.126
2222	0.34	0.119
2222	0.35000000000000003	0.112
2224	0.33	0.126
2224	0.34	0.119
2224	0.35000000000000003	0.113
2226	0.33	0.126
2226	0.34	0.119
2226	0.35000000000000003	0.113
2228	0.33	0.126
2228	0.34	0.119
2228	0.35000000000000003	0.113
2230	0.33	0.127
2230	0.34	0.12
2230	0.35000000000000003	0.113
2232	0.33	0.127
2232	0.34	0.12
2232	0.35000000000000003	0.113
2234	0.33	0.127
2234	0.34	0.12
2234	0.35000000000000003	0.114
2234	0.36000000000000004	0.108
2236	0.33	0.127
2236	0.34	0.12
2236	0.35000000000000003	0.114
2236	0.36000000000000004	0.108
2238	0.33	0.128
2238	0.34	0.12
2238	0.35000000000000003	0.114
2238	0.36000000000000004	0.108
2240	0.33	0.128
2240	0.34	0.121
2240	0.35000000000000003	0.114
2240	0.36000000000000004	0.108
2242	0.33	0.128
2242	0.34	0.121
2242	0.35000000000000003	0.114
2242	0.36000000000000004	0.108
2244	0.33	0.128
2244	0.34	0.121
2244	0.35000000000000003	0.115
2244	0.36000000000000004	0.109
2246	0.33	0.128
2246	0.34	0.121
2246	0.35000000000000003	0.115
2246	0.36000000000000004	0.109
2248	0.33	0.129
2248	0.34	0.122
2248	0.35000000000000003	0.115
2248	0.36000000000000004	0.109
2250	0.33	0.129
2250	0.34	0.122
2250	0.35000000000000003	0.115
2250	0.36000000000000004	0.109
2252	0.33	0.129
2252	0.34	0.122
2252	0.35000000000000003	0.115
2252	0.36000000000000004	0.109
2254	0.33	0.129
2254	0.34	0.122
2254	0.35000000000000003	0.116
2254	0.36000000000000004	0.109
2256	0.33	0.13
2256	0.34	0.122
2256	0.35000000000000003	0.116
2256	0.36000000000000004	0.11
2258	0.33	0.13
2258	0.34	0.123
2258	0.35000000000000003	0.116
2258	0.36000000000000004	0.11
2260	0.33	0.13
2260	0.34	0.123
2260	0.35000000000000003	0.116
2260	0.36000000000000004	0.11
2262	0.33	0.13
2262	0.34	0.123
2262	0.35000000000000003	0.116
2262	0.36000000000000004	0.11
2264	0.33	0.13
2264	0.34	0.123
2264	0.35000000000000003	0.117
2264	0.36000000000000004	0.11
2266	0.33	0.131
2266	0.34	0.123
2266	0.35000000000000003	0.117
2266	0.36000000000000004	0.111
2268	0.33	0.131
2268	0.34	0.124
2268	0.35000000000000003	0.117
2268	0.36000000000000004	0.111
2270	0.33	0.131
2270	0.34	0.124
2270	0.35000000000000003	0.117
2270	0.36000000000000004	0.111
2272	0.33	0.131
2272	0.34	0.124
2272	0.35000000000000003	0.117
2272	0.36000000000000004	0.111
2274	0.33	0.132
2274	0.34	0.124
2274	0.35000000000000003	0.118
2274	0.36000000000000004	0.111
2276	0.33	0.132
2276	0.34	0.124
2276	0.35000000000000003	0.118
2276	0.36000000000000004	0.112
2278	0.33	0.132
2278	0.34	0.125
2278	0.35000000000000003	0.118
2278	0.36000000000000004	0.112
2280	0.33	0.132
2280	0.34	0.125
2280	0.35000000000000003	0.118
2280	0.36000000000000004	0.112
2282	0.33	0.132
2282	0.34	0.125
2282	0.35000000000000003	0.118
2282	0.36000000000000004	0.112
2284	0.34	0.125
2284	0.35000000000000003	0.119
2284	0.36000000000000004	0.112
2286	0.34	0.126
2286	0.35000000000000003	0.119
2286	0.36000000000000004	0.112
2288	0.34	0.126
2288	0.35000000000000003	0.119
2288	0.36000000000000004	0.113
2290	0.34	0.126
2290	0.35000000000000003	0.119
2290	0.36000000000000004	0.113
2292	0.34	0.126
2292	0.35000000000000003	0.119
2292	0.36000000000000004	0.113
2294	0.34	0.126
2294	0.35000000000000003	0.12
2294	0.36000000000000004	0.113
2296	0.34	0.127
2296	0.35000000000000003	0.12
2296	0.36000000000000004	0.113
2296	0.37	0.108
2298	0.34	0.127
2298	0.35000000000000003	0.12
2298	0.36000000000000004	0.114
2298	0.37	0.108
2300	0.34	0.127
2300	0.35000000000000003	0.12
2300	0.36000000000000004	0.114
2300	0.37	0.108
2302	0.34	0.127
2302	0.35000000000000003	0.12
2302	0.36000000000000004	0.114
2302	0.37	0.108
2304	0.34	0.127
2304	0.35000000000000003	0.121
2304	0.36000000000000004	0.114
2304	0.37	0.108
2306	0.34	0.128
2306	0.35000000000000003	0.121
2306	0.36000000000000004	0.114
2306	0.37	0.109
2308	0.34	0.128
2308	0.35000000000000003	0.121
2308	0.36000000000000004	0.115
2308	0.37	0.109
2310	0.34	0.128
2310	0.35000000000000003	0.121
2310	0.36000000000000004	0.115
2310	0.37	0.109
2312	0.34	0.128
2312	0.35000000000000003	0.121
2312	0.36000000000000004	0.115
2312	0.37	0.109
2314	0.34	0.128
2314	0.35000000000000003	0.122
2314	0.36000000000000004	0.115
2314	0.37	0.109
2316	0.34	0.129
2316	0.35000000000000003	0.122
2316	0.36000000000000004	0.115
2316	0.37	0.109
2318	0.34	0.129
2318	0.35000000000000003	0.122
2318	0.36000000000000004	0.116
2318	0.37	0.11
2320	0.34	0.129
2320	0.35000000000000003	0.122
2320	0.36000000000000004	0.116
2320	0.37	0.11
2322	0.34	0.129
2322	0.35000000000000003	0.122
2322	0.36000000000000004	0.116
2322	0.37	0.11
2324	0.34	0.13
2324	0.35000000000000003	0.123
2324	0.36000000000000004	0.116
2324	0.37	0.11
2326	0.34	0.13
2326	0.35000000000000003	0.123
2326	0.36000000000000004	0.116
2326	0.37	0.11
2328	0.34	0.13
2328	0.35000000000000003	0.123
2328	0.36000000000000004	0.117
2328	0.37	0.111
2330	0.34	0.13
2330	0.35000000000000003	0.123
2330	0.36000000000000004	0.117
2330	0.37	0.111
2332	0.34	0.13
2332	0.35000000000000003	0.123
2332	0.36000000000000004	0.117
2332	0.37	0.111
2334	0.34	0.131
2334	0.35000000000000003	0.124
2334	0.36000000000000004	0.117
2334	0.37	0.111
2336	0.34	0.131
2336	0.35000000000000003	0.124
2336	0.36000000000000004	0.117
2336	0.37	0.111
2338	0.34	0.131
2338	0.35000000000000003	0.124
2338	0.36000000000000004	0.117
2338	0.37	0.111
2340	0.34	0.131
2340	0.35000000000000003	0.124
2340	0.36000000000000004	0.118
2340	0.37	0.112
2342	0.34	0.132
2342	0.35000000000000003	0.124
2342	0.36000000000000004	0.118
2342	0.37	0.112
2344	0.34	0.132
2344	0.35000000000000003	0.125
2344	0.36000000000000004	0.118
2344	0.37	0.112
2346	0.34	0.132
2346	0.35000000000000003	0.125
2346	0.36000000000000004	0.118
2346	0.37	0.112
2348	0.34	0.132
2348	0.35000000000000003	0.125
2348	0.36000000000000004	0.118
2348	0.37	0.112
2350	0.34	0.132
2350	0.35000000000000003	0.125
2350	0.36000000000000004	0.119
2350	0.37	0.113
2352	0.35000000000000003	0.125
2352	0.36000000000000004	0.119
2352	0.37	0.113
2354	0.35000000000000003	0.126
2354	0.36000000000000004	0.119
2354	0.37	0.113
2356	0.35000000000000003	0.126
2356	0.36000000000000004	0.119
2356	0.37	0.113
2358	0.35000000000000003	0.126
2358	0.36000000000000004	0.119
2358	0.37	0.113
2358	0.38	0.108
2360	0.35000000000000003	0.126
2360	0.36000000000000004	0.12
2360	0.37	0.113
2360	0.38	0.108
2362	0.35000000000000003	0.126
2362	0.36000000000000004	0.12
2362	0.37	0.114
2362	0.38	0.108
2364	0.35000000000000003	0.127
2364	0.36000000000000004	0.12
2364	0.37	0.114
2364	0.38	0.108
2366	0.35000000000000003	0.127
2366	0.36000000000000004	0.12
2366	0.37	0.114
2366	0.38	0.108
2368	0.35000000000000003	0.127
2368	0.36000000000000004	0.12
2368	0.37	0.114
2368	0.38	0.109
2370	0.35000000000000003	0.127
2370	0.36000000000000004	0.121
2370	0.37	0.114
2370	0.38	0.109
2372	0.35000000000000003	0.127
2372	0.36000000000000004	0.121
2372	0.37	0.115
2372	0.38	0.109
2374	0.35000000000000003	0.128
2374	0.36000000000000004	0.121
2374	0.37	0.115
2374	0.38	0.109
2376	0.35000000000000003	0.128
2376	0.36000000000000004	0.121
2376	0.37	0.115
2376	0.38	0.109
2378	0.35000000000000003	0.128
2378	0.36000000000000004	0.121
2378	0.37	0.115
2378	0.38	0.109
2380	0.35000000000000003	0.128
2380	0.36000000000000004	0.122
2380	0.37	0.115
2380	0.38	0.11
2382	0.35000000000000003	0.129
2382	0.36000000000000004	0.122
2382	0.37	0.116
2382	0.38	0.11
2384	0.35000000000000003	0.129
2384	0.36000000000000004	0.122
2384	0.37	0.116
2384	0.38	0.11
2386	0.35000000000000003	0.129
2386	0.36000000000000004	0.122
2386	0.37	0.116
2386	0.38	0.11
2388	0.35000000000000003	0.129
2388	0.36000000000000004	0.122
2388	0.37	0.116
2388	0.38	0.11
2390	0.35000000000000003	0.129
2390	0.36000000000000004	0.123
2390	0.37	0.116
2390	0.38	0.11
2392	0.35000000000000003	0.13
2392	0.36000000000000004	0.123
2392	0.37	0.116
2392	0.38	0.111
2394	0.35000000000000003	0.13
2394	0.36000000000000004	0.123
2394	0.37	0.117
2394	0.38	0.111
2396	0.35000000000000003	0.13
2396	0.36000000000000004	0.123
2396	0.37	0.117
2396	0.38	0.111
2398	0.35000000000000003	0.13
2398	0.36000000000000004	0.123
2398	0.37	0.117
2398	0.38	0.111
2400	0.35000000000000003	0.13
2400	0.36000000000000004	0.124
2400	0.37	0.117
2400	0.38	0.111
2402	0.35000000000000003	0.131
2402	0.36000000000000004	0.124
2402	0.37	0.117
2402	0.38	0.112
2404	0.35000000000000003	0.131
2404	0.36000000000000004	0.124
2404	0.37	0.118
2404	0.38	0.112
2406	0.35000000000000003	0.131
2406	0.36000000000000004	0.124
2406	0.37	0.118
2406	0.38	0.112
2408	0.35000000000000003	0.131
2408	0.36000000000000004	0.124
2408	0.37	0.118
2408	0.38	0.112
2410	0.35000000000000003	0.131
2410	0.36000000000000004	0.125
2410	0.37	0.118
2410	0.38	0.112
2412	0.35000000000000003	0.132
2412	0.36000000000000004	0.125
2412	0.37	0.118
2412	0.38	0.112
2414	0.35000000000000003	0.132
2414	0.36000000000000004	0.125
2414	0.37	0.119
2414	0.38	0.113
2416	0.35000000000000003	0.132
2416	0.36000000000000004	0.125
2416	0.37	0.119
2416	0.38	0.113
2418	0.35000000000000003	0.132
2418	0.36000000000000004	0.125
2418	0.37	0.119
2418	0.38	0.113
2418	0.39	0.108
2420	0.36000000000000004	0.126
2420	0.37	0.119
2420	0.38	0.113
2420	0.39	0.108
2422	0.36000000000000004	0.126
2422	0.37	0.119
2422	0.38	0.113
2422	0.39	0.108
2424	0.36000000000000004	0.126
2424	0.37	0.12
2424	0.38	0.114
2424	0.39	0.108
2426	0.36000000000000004	0.126
2426	0.37	0.12
2426	0.38	0.114
2426	0.39	0.108
2428	0.36000000000000004	0.126
2428	0.37	0.12
2428	0.38	0.114
2428	0.39	0.108
2430	0.36000000000000004	0.127
2430	0.37	0.12
2430	0.38	0.114
2430	0.39	0.109
2432	0.36000000000000004	0.127
2432	0.37	0.12
2432	0.38	0.114
2432	0.39	0.109
2434	0.36000000000000004	0.127
2434	0.37	0.12
2434	0.38	0.114
2434	0.39	0.109
2436	0.36000000000000004	0.127
2436	0.37	0.121
2436	0.38	0.115
2436	0.39	0.109
2438	0.36000000000000004	0.127
2438	0.37	0.121
2438	0.38	0.115
2438	0.39	0.109
2440	0.36000000000000004	0.128
2440	0.37	0.121
2440	0.38	0.115
2440	0.39	0.109
2442	0.36000000000000004	0.128
2442	0.37	0.121
2442	0.38	0.115
2442	0.39	0.11
2444	0.36000000000000004	0.128
2444	0.37	0.121
2444	0.38	0.115
2444	0.39	0.11
2446	0.36000000000000004	0.128
2446	0.37	0.122
2446	0.38	0.116
2446	0.39	0.11
2448	0.36000000000000004	0.128
2448	0.37	0.122
2448	0.38	0.116
2448	0.39	0.11
2450	0.36000000000000004	0.129
2450	0.37	0.122
2450	0.38	0.116
2450	0.39	0.11
2452	0.36000000000000004	0.129
2452	0.37	0.122
2452	0.38	0.116
2452	0.39	0.11
2454	0.36000000000000004	0.129
2454	0.37	0.122
2454	0.38	0.116
2454	0.39	0.111
2456	0.36000000000000004	0.129
2456	0.37	0.123
2456	0.38	0.116
2456	0.39	0.111
2458	0.36000000000000004	0.129
2458	0.37	0.123
2458	0.38	0.117
2458	0.39	0.111
2460	0.36000000000000004	0.13
2460	0.37	0.123
2460	0.38	0.117
2460	0.39	0.111
2462	0.36000000000000004	0.13
2462	0.37	0.123
2462	0.38	0.117
2462	0.39	0.111
2464	0.36000000000000004	0.13
2464	0.37	0.123
2464	0.38	0.117
2464	0.39	0.111
2466	0.36000000000000004	0.13
2466	0.37	0.124
2466	0.38	0.117
2466	0.39	0.112
2468	0.36000000000000004	0.13
2468	0.37	0.124
2468	0.38	0.118
2468	0.39	0.112
2470	0.36000000000000004	0.131
2470	0.37	0.124
2470	0.38	0.118
2470	0.39	0.112
2472	0.36000000000000004	0.131
2472	0.37	0.124
2472	0.38	0.118
2472	0.39	0.112
2474	0.36000000000000004	0.131
2474	0.37	0.124
2474	0.38	0.118
2474	0.39	0.112
2476	0.36000000000000004	0.131
2476	0.37	0.125
2476	0.38	0.118
2476	0.39	0.113
2478	0.36000000000000004	0.131
2478	0.37	0.125
2478	0.38	0.118
2478	0.39	0.113
2480	0.36000000000000004	0.132
2480	0.37	0.125
2480	0.38	0.119
2480	0.39	0.113
2480	0.4	0.108
2482	0.36000000000000004	0.132
2482	0.37	0.125
2482	0.38	0.119
2482	0.39	0.113
2482	0.4	0.108
2484	0.36000000000000004	0.132
2484	0.37	0.125
2484	0.38	0.119
2484	0.39	0.113
2484	0.4	0.108
2486	0.36000000000000004	0.132
2486	0.37	0.125
2486	0.38	0.119
2486	0.39	0.113
2486	0.4	0.108
2488	0.36000000000000004	0.132
2488	0.37	0.126
2488	0.38	0.119
2488	0.39	0.114
2488	0.4	0.108
2490	0.37	0.126
2490	0.38	0.12
2490	0.39	0.114
2490	0.4	0.108
2492	0.37	0.126
2492	0.38	0.12
2492	0.39	0.114
2492	0.4	0.109
2494	0.37	0.126
2494	0.38	0.12
2494	0.39	0.114
2494	0.4	0.109
2496	0.37	0.126
2496	0.38	0.12
2496	0.39	0.114
2496	0.4	0.109
2498	0.37	0.127
2498	0.38	0.12
2498	0.39	0.114
2498	0.4	0.109
2500	0.37	0.127
2500	0.38	0.121
2500	0.39	0.115
2500	0.4	0.109
2502	0.37	0.127
2502	0.38	0.121
2502	0.39	0.115
2502	0.4	0.109
2504	0.37	0.127
2504	0.38	0.121
2504	0.39	0.115
2504	0.4	0.11
2506	0.37	0.127
2506	0.38	0.121
2506	0.39	0.115
2506	0.4	0.11
2508	0.37	0.128
2508	0.38	0.121
2508	0.39	0.115
2508	0.4	0.11
2510	0.37	0.128
2510	0.38	0.121
2510	0.39	0.116
2510	0.4	0.11
2512	0.37	0.128
2512	0.38	0.122
2512	0.39	0.116
2512	0.4	0.11
2514	0.37	0.128
2514	0.38	0.122
2514	0.39	0.116
2514	0.4	0.11
2516	0.37	0.128
2516	0.38	0.122
2516	0.39	0.116
2516	0.4	0.111
2518	0.37	0.129
2518	0.38	0.122
2518	0.39	0.116
2518	0.4	0.111
2520	0.37	0.129
2520	0.38	0.122
2520	0.39	0.116
2520	0.4	0.111
2522	0.37	0.129
2522	0.38	0.123
2522	0.39	0.117
2522	0.4	0.111
2524	0.37	0.129
2524	0.38	0.123
2524	0.39	0.117
2524	0.4	0.111
2526	0.37	0.129
2526	0.38	0.123
2526	0.39	0.117
2526	0.4	0.111
2528	0.37	0.13
2528	0.38	0.123
2528	0.39	0.117
2528	0.4	0.112
2530	0.37	0.13
2530	0.38	0.123
2530	0.39	0.117
2530	0.4	0.112
2532	0.37	0.13
2532	0.38	0.124
2532	0.39	0.118
2532	0.4	0.112
2534	0.37	0.13
2534	0.38	0.124
2534	0.39	0.118
2534	0.4	0.112
2536	0.37	0.13
2536	0.38	0.124
2536	0.39	0.118
2536	0.4	0.112
2538	0.37	0.131
2538	0.38	0.124
2538	0.39	0.118
2538	0.4	0.112
2540	0.37	0.131
2540	0.38	0.124
2540	0.39	0.118
2540	0.4	0.113
2542	0.37	0.131
2542	0.38	0.124
2542	0.39	0.118
2542	0.4	0.113
2542	0.41000000000000003	0.108
2544	0.37	0.131
2544	0.38	0.125
2544	0.39	0.119
2544	0.4	0.113
2544	0.41000000000000003	0.108
2546	0.37	0.131
2546	0.38	0.125
2546	0.39	0.119
2546	0.4	0.113
2546	0.41000000000000003	0.108
2548	0.37	0.132
2548	0.38	0.125
2548	0.39	0.119
2548	0.4	0.113
2548	0.41000000000000003	0.108
2550	0.37	0.132
2550	0.38	0.125
2550	0.39	0.119
2550	0.4	0.113
2550	0.41000000000000003	0.108
2552	0.37	0.132
2552	0.38	0.125
2552	0.39	0.119
2552	0.4	0.114
2552	0.41000000000000003	0.108
2554	0.37	0.132
2554	0.38	0.126
2554	0.39	0.119
2554	0.4	0.114
2554	0.41000000000000003	0.109
2556	0.37	0.132
2556	0.38	0.126
2556	0.39	0.12
2556	0.4	0.114
2556	0.41000000000000003	0.109
2558	0.38	0.126
2558	0.39	0.12
2558	0.4	0.114
2558	0.41000000000000003	0.109
2560	0.38	0.126
2560	0.39	0.12
2560	0.4	0.114
2560	0.41000000000000003	0.109
2562	0.38	0.126
2562	0.39	0.12
2562	0.4	0.115
2562	0.41000000000000003	0.109
2564	0.38	0.127
2564	0.39	0.12
2564	0.4	0.115
2564	0.41000000000000003	0.109
2566	0.38	0.127
2566	0.39	0.121
2566	0.4	0.115
2566	0.41000000000000003	0.11
2568	0.38	0.127
2568	0.39	0.121
2568	0.4	0.115
2568	0.41000000000000003	0.11
2570	0.38	0.127
2570	0.39	0.121
2570	0.4	0.115
2570	0.41000000000000003	0.11
2572	0.38	0.127
2572	0.39	0.121
2572	0.4	0.115
2572	0.41000000000000003	0.11
2574	0.38	0.128
2574	0.39	0.121
2574	0.4	0.116
2574	0.41000000000000003	0.11
2576	0.38	0.128
2576	0.39	0.121
2576	0.4	0.116
2576	0.41000000000000003	0.11
2578	0.38	0.128
2578	0.39	0.122
2578	0.4	0.116
2578	0.41000000000000003	0.111
2580	0.38	0.128
2580	0.39	0.122
2580	0.4	0.116
2580	0.41000000000000003	0.111
2582	0.38	0.128
2582	0.39	0.122
2582	0.4	0.116
2582	0.41000000000000003	0.111
2584	0.38	0.128
2584	0.39	0.122
2584	0.4	0.116
2584	0.41000000000000003	0.111
2586	0.38	0.129
2586	0.39	0.122
2586	0.4	0.117
2586	0.41000000000000003	0.111
2588	0.38	0.129
2588	0.39	0.123
2588	0.4	0.117
2588	0.41000000000000003	0.111
2590	0.38	0.129
2590	0.39	0.123
2590	0.4	0.117
2590	0.41000000000000003	0.112
2592	0.38	0.129
2592	0.39	0.123
2592	0.4	0.117
2592	0.41000000000000003	0.112
2594	0.38	0.129
2594	0.39	0.123
2594	0.4	0.117
2594	0.41000000000000003	0.112
2596	0.38	0.13
2596	0.39	0.123
2596	0.4	0.117
2596	0.41000000000000003	0.112
2598	0.38	0.13
